"run_id","algorithm","instance","seed","iter","k","current_cost","best_cost","delta","accepted","shake_applied","shake_tries","shake_invalid","vnd_rounds","vnd_improvements","neighbors_evaluated","ivns_string","ivns_string_length","ivns_complexity_score","ivns_generation_tries","ivns_strings_generated_iter","ivns_strings_valid_iter","ivns_strings_invalid_iter","ivns_strings_evaluated_iter","ivns_strings_selected_iter","ivns_strings_accepted_iter","ivns_unique_strings_iter","ivns_filter_reject_reason","elapsed_time_seconds","status","error"
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,1,1,6675,6675,0,"false","false",,,,,0,"raac",4,11,2,2,1,1,0,1,0,1,"Complejidad excesiva: 16 > 14.",0.077001,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,2,1,6675,6675,0,"false","false",,,,,0,"rab",3,7,1,1,1,0,0,1,0,2,"",0.149002,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,3,1,6675,6675,0,"false","false",,,,,0,"rfg",3,9,1,1,1,0,0,1,0,3,"",0.219004,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,4,1,6675,6675,0,"false","false",,,,,0,"rffe",4,14,2,2,1,1,0,1,0,4,"duplicated-string",0.293006,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,5,1,6675,6675,0,"false","false",,,,,0,"rfrg",4,12,2,2,1,1,0,1,0,5,"Complejidad excesiva: 18 > 14.",0.360007,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,6,1,6675,6675,0,"false","false",,,,,0,"rarac",5,14,5,5,1,4,0,1,0,6,"duplicated-string",0.444009,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,7,1,6675,6675,0,"false","false",,,,,0,"raabb",5,11,24,24,1,23,0,1,0,7,"duplicated-string",0.523010,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,8,1,6675,6675,0,"false","false",,,,,0,"rarb",4,10,7,7,1,6,0,1,0,8,"duplicated-string",0.590012,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,9,2,6675,6675,0,"false","false",,,,,0,,0,0,50,50,0,50,0,0,0,8,"duplicated-string",0.592012,"none_valid","duplicated-string"
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,10,1,6675,6675,0,"false","false",,,,,0,,0,0,50,50,0,50,0,0,0,8,"duplicated-string",0.595012,"none_valid","duplicated-string"
"ivns_F-n135-k7_2","ivns","F-n135-k7",2,1,1,7644,7644,0,"false","false",,,,,0,"rab",3,7,1,1,1,0,0,1,0,1,"",0.065001,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_2","ivns","F-n135-k7",2,2,1,7644,7644,0,"false","false",,,,,0,"raarbb",6,14,4,4,1,3,0,1,0,2,"duplicated-string",0.146003,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_2","ivns","F-n135-k7",2,3,1,7644,7644,0,"false","false",,,,,0,"rarabb",6,14,3,3,1,2,0,1,0,3,"Complejidad excesiva: 17 > 14.",0.226004,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_2","ivns","F-n135-k7",2,4,1,7644,7644,0,"false","false",,,,,0,"raac",4,11,2,2,1,1,0,1,0,4,"Complejidad excesiva: 17 > 14.",0.293005,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_2","ivns","F-n135-k7",2,5,1,7644,7644,0,"false","false",,,,,0,"rarb",4,10,2,2,1,1,0,1,0,5,"duplicated-string",0.359006,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_2","ivns","F-n135-k7",2,6,1,7644,7644,0,"false","false",,,,,0,"rfrg",4,12,1,1,1,0,0,1,0,6,"",0.429007,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_2","ivns","F-n135-k7",2,7,1,7644,7644,0,"false","false",,,,,0,"rfg",3,9,2,2,1,1,0,1,0,7,"duplicated-string",0.496008,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_2","ivns","F-n135-k7",2,8,1,7644,7644,0,"false","false",,,,,0,"rffe",4,14,2,2,1,1,0,1,0,8,"duplicated-string",0.568009,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_2","ivns","F-n135-k7",2,9,1,7644,7644,0,"false","false",,,,,0,"rarac",5,14,12,12,1,11,0,1,0,9,"Complejidad excesiva: 17 > 14.",0.639012,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_2","ivns","F-n135-k7",2,10,1,7644,7644,0,"false","false",,,,,0,"raabrb",6,14,4,4,1,3,0,1,0,10,"duplicated-string",0.720013,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_3","ivns","F-n135-k7",3,1,1,7437,7437,0,"false","false",,,,,0,"rfrg",4,12,2,2,1,1,0,1,0,1,"Complejidad excesiva: 21 > 14.",0.069001,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_3","ivns","F-n135-k7",3,2,1,7437,7437,0,"false","false",,,,,0,"raac",4,11,2,2,1,1,0,1,0,2,"Complejidad excesiva: 17 > 14.",0.137003,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_3","ivns","F-n135-k7",3,3,1,7437,7437,0,"false","false",,,,,0,"rfg",3,9,3,3,1,2,0,1,0,3,"Complejidad excesiva: 15 > 14.",0.203004,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_3","ivns","F-n135-k7",3,4,1,7437,7437,0,"false","false",,,,,0,"rarb",4,10,2,2,1,1,0,1,0,4,"Complejidad excesiva: 22 > 14.",0.275005,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_3","ivns","F-n135-k7",3,5,1,7437,7437,0,"false","false",,,,,0,"rarac",5,14,1,1,1,0,0,1,0,5,"",0.347006,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_3","ivns","F-n135-k7",3,6,1,7437,7437,0,"false","false",,,,,0,"rfabg",5,13,8,8,1,7,0,1,0,6,"duplicated-string",0.452008,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_3","ivns","F-n135-k7",3,7,1,7437,7437,0,"false","false",,,,,0,"rab",3,7,8,8,1,7,0,1,0,7,"Longitud excesiva: 13 > 10.",0.519010,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
